DateTime;Hash Rate
2012-03-14 00:00:00;10194883713451,100
2012-03-15 00:00:00;9004240360055,33
2012-03-16 00:00:00;11395534365700,500
2012-03-17 00:00:00;12661704850778,300
2012-03-18 00:00:00;11916898683085,500
2012-03-19 00:00:00;10650728198007,600
2012-03-20 00:00:00;11916898683085,500
2012-03-21 00:00:00;11767937449546,900
2012-03-22 00:00:00;11767937449546,900
2012-03-23 00:00:00;9384557712929,810
2012-03-24 00:00:00;13704433485548,300
2012-03-25 00:00:00;11693456832777,600
2012-03-26 00:00:00;11246573132161,90
2012-03-27 00:00:00;11618976216008,30
2012-03-28 00:00:00;11172092515392,600
2012-03-29 00:00:00;11400754107160,700
2012-03-30 00:00:00;12451887464558,500
2012-03-31 00:00:00;13745590058278,90
2012-04-01 00:00:00;11481610519268,200
2012-04-02 00:00:00;9379343804472,630
2012-04-03 00:00:00;10753902810300,500
2012-04-04 00:00:00;11077328458730,600
2012-04-05 00:00:00;9460200216580,15
2012-04-06 00:00:00;10996472046623,100
2012-04-07 00:00:00;10430477161870,400
2012-04-08 00:00:00;12128461816128,400
2012-04-09 00:00:00;11805036167698,300
2012-04-10 00:00:00;11885892579805,800
2012-04-11 00:00:00;11400754107160,700
2012-04-12 00:00:00;10268764337655,400
2012-04-13 00:00:00;9647936095478,520
2012-04-14 00:00:00;10902952172939,100
2012-04-15 00:00:00;8392920018017,900
2012-04-16 00:00:00;11765775726193,300
2012-04-17 00:00:00;10589198153574,00
2012-04-18 00:00:00;10197005629367,500
2012-04-19 00:00:00;12314845260082,300
2012-04-20 00:00:00;12079529745558,500
2012-04-21 00:00:00;12079529745558,500
2012-04-22 00:00:00;10981390677780,400
2012-04-23 00:00:00;10589198153574,00
2012-04-24 00:00:00;10824513668097,900
2012-04-25 00:00:00;9961690114843,68
2012-04-26 00:00:00;12157968250399,800
2012-04-27 00:00:00;10123973913005,300
2012-04-28 00:00:00;11398844702050,400
2012-04-29 00:00:00;13423639484651,40
2012-04-30 00:00:00;13423639484651,40
2012-05-01 00:00:00;12748707890451,100
2012-05-02 00:00:00;11248859903339,20
2012-05-03 00:00:00;11773806698828,300
2012-05-04 00:00:00;12073776296250,70
2012-05-05 00:00:00;12523730692384,300
2012-05-06 00:00:00;12298753494317,500
2012-05-07 00:00:00;12748707890451,100
2012-05-08 00:00:00;13198662286584,600
2012-05-09 00:00:00;12448738293028,700
2012-05-10 00:00:00;11114409457010,200
2012-05-11 00:00:00;12320624436840,70
2012-05-12 00:00:00;11028251244165,100
2012-05-13 00:00:00;12062149798305,600
2012-05-14 00:00:00;11975991585460,60
2012-05-15 00:00:00;11200567669855,200
2012-05-16 00:00:00;10425143754249,800
2012-05-17 00:00:00;9994352690024,650
2012-05-18 00:00:00;12492940862530,80
2012-05-19 00:00:00;12837573713911,00
2012-05-20 00:00:00;11889833372615,50
2012-05-21 00:00:00;10855934818475,000
2012-05-22 00:00:00;9908194477179,610
2012-05-23 00:00:00;11200567669855,200
2012-05-24 00:00:00;10769776605630,000
2012-05-25 00:00:00;9570224608798,7
2012-05-26 00:00:00;11231172681400,100
2012-05-27 00:00:00;12575749692553,700
2012-05-28 00:00:00;11231172681400,100
2012-05-29 00:00:00;9965688435608,560
2012-05-30 00:00:00;10361152262418,400
2012-05-31 00:00:00;10914801619952,200
2012-06-01 00:00:00;12022100335019,900
2012-06-02 00:00:00;12654842457915,600
2012-06-03 00:00:00;12101193100381,800
2012-06-04 00:00:00;12259378631105,800
2012-06-05 00:00:00;11626636508210,000
2012-06-06 00:00:00;12101193100381,800
2012-06-07 00:00:00;10993894385314,200
2012-06-08 00:00:00;11096727868089,70
2012-06-09 00:00:00;13457733797470,500
2012-06-10 00:00:00;13064232809240,400
2012-06-11 00:00:00;11018027670443,700
2012-06-12 00:00:00;12277230832780,100
2012-06-13 00:00:00;11805029646904,000
2012-06-14 00:00:00;12277230832780,100
2012-06-15 00:00:00;12513331425718,200
2012-06-16 00:00:00;12277230832780,100
2012-06-17 00:00:00;12906832413948,40
2012-06-18 00:00:00;13772534588054,600
2012-06-19 00:00:00;11568929053965,900
2012-06-20 00:00:00;11411528658673,800
2012-06-21 00:00:00;11672620128669,30
2012-06-22 00:00:00;11844276307032,100
2012-06-23 00:00:00;14075806625748,30
2012-06-24 00:00:00;11243479682762,30
2012-06-25 00:00:00;13217525733934,300
2012-06-26 00:00:00;12788385288027,400
2012-06-27 00:00:00;13989978536566,90
2012-06-28 00:00:00;11758448217850,70
2012-06-29 00:00:00;12530901020483,200
2012-06-30 00:00:00;11329307771943,700
2012-07-01 00:00:00;12187588663757,60
2012-07-02 00:00:00;13045869555571,600
2012-07-03 00:00:00;13732494269022,700
2012-07-04 00:00:00;13059791576833,100
2012-07-05 00:00:00;12537399913759,800
2012-07-06 00:00:00;13495117962727,600
2012-07-07 00:00:00;14452836011695,300
2012-07-08 00:00:00;13320987408369,800
2012-07-09 00:00:00;14191640180158,700
2012-07-10 00:00:00;13059791576833,100
2012-07-11 00:00:00;11666747141970,900
2012-07-12 00:00:00;13059791576833,100
2012-07-13 00:00:00;14191640180158,700
2012-07-14 00:00:00;14017509625800,900
2012-07-15 00:00:00;12189138805044,300
2012-07-16 00:00:00;13059791576833,100
2012-07-17 00:00:00;14975227674768,700
2012-07-18 00:00:00;14380716325921,70
2012-07-19 00:00:00;12525140025802,800
2012-07-20 00:00:00;13731264620880,100
2012-07-21 00:00:00;13081812915838,400
2012-07-22 00:00:00;14380716325921,70
2012-07-23 00:00:00;13081812915838,400
2012-07-24 00:00:00;14937389215957,400
2012-07-25 00:00:00;14844610400951,40
2012-07-26 00:00:00;15679619736004,900
2012-07-27 00:00:00;16514629071058,400
2012-07-28 00:00:00;14195158695909,800
2012-07-29 00:00:00;15401283290987,100
2012-07-30 00:00:00;17818850540666,800
2012-07-31 00:00:00;13161650967538,000
2012-08-01 00:00:00;13566624843462,200
2012-08-02 00:00:00;16705172381875,10
2012-08-03 00:00:00;16401441974931,900
2012-08-04 00:00:00;15793981161045,60
2012-08-05 00:00:00;14072842188367,500
2012-08-06 00:00:00;14174085657348,600
2012-08-07 00:00:00;16603928912894,100
2012-08-08 00:00:00;16806415850856,200
2012-08-09 00:00:00;17211389726780,400
2012-08-10 00:00:00;15793981161045,60
2012-08-11 00:00:00;17008902788818,300
2012-08-12 00:00:00;17316457556481,70
2012-08-13 00:00:00;17425366094572,80
2012-08-14 00:00:00;17098640480299,600
2012-08-15 00:00:00;18187725861210,40
2012-08-16 00:00:00;16771914866026,300
2012-08-17 00:00:00;15029378256569,000
2012-08-18 00:00:00;16445189251753,10
2012-08-19 00:00:00;19821353932576,60
2012-08-20 00:00:00;18950085627847,90
2012-08-21 00:00:00;18841177089756,90
2012-08-22 00:00:00;16989731942208,500
2012-08-23 00:00:00;17969908785028,20
2012-08-24 00:00:00;16118463637479,900
2012-08-25 00:00:00;16742850284767,40
2012-08-26 00:00:00;21717175369372,300
2012-08-27 00:00:00;17592125299212,200
2012-08-28 00:00:00;18320075311593,40
2012-08-29 00:00:00;20382600346673,400
2012-08-30 00:00:00;18684050317784,000
2012-08-31 00:00:00;16985500288894,500
2012-09-01 00:00:00;19533325332228,700
2012-09-02 00:00:00;19897300338419,300
2012-09-03 00:00:00;19048025323974,600
2012-09-04 00:00:00;18562725315720,40
2012-09-05 00:00:00;21838500371435,800
2012-09-06 00:00:00;20746575352864,000
2012-09-07 00:00:00;22498870823315,300
2012-09-08 00:00:00;19418668270123,40
2012-09-09 00:00:00;21293574172066,3
2012-09-10 00:00:00;20088277520817,300
2012-09-11 00:00:00;19418668270123,40
2012-09-12 00:00:00;20757886771511,20
2012-09-13 00:00:00;17409840518041,60
2012-09-14 00:00:00;21695339722482,70
2012-09-15 00:00:00;19284746419984,60
2012-09-16 00:00:00;21561417872343,900
2012-09-17 00:00:00;22498870823315,300
2012-09-18 00:00:00;22364948973176,600
2012-09-19 00:00:00;18882980869568,20
2012-09-20 00:00:00;21641333930293,300
2012-09-21 00:00:00;24061746277760,300
2012-09-22 00:00:00;22353219914842,40
2012-09-23 00:00:00;22495597111752,300
2012-09-24 00:00:00;21783711127203,10
2012-09-25 00:00:00;19790430370465,60
2012-09-26 00:00:00;19932807567375,400
2012-09-27 00:00:00;22922728702481,700
2012-09-28 00:00:00;22495597111752,300
2012-09-29 00:00:00;23919369080850,500
2012-09-30 00:00:00;22637974308662,100
2012-10-01 00:00:00;18651412795187,000
2012-10-02 00:00:00;20787070748834,40
2012-10-03 00:00:00;20195565612039,400
2012-10-04 00:00:00;19891872896068,9
2012-10-05 00:00:00;20651104685995,20
2012-10-06 00:00:00;23536185487715,10
2012-10-07 00:00:00;18980794748157,300
2012-10-08 00:00:00;27028651721376,10
2012-10-09 00:00:00;21562182833906,700
2012-10-10 00:00:00;22625107339803,600
2012-10-11 00:00:00;20954797401965,700
2012-10-12 00:00:00;22625107339803,600
2012-10-13 00:00:00;22473260981818,300
2012-10-14 00:00:00;19284487464127,90
2012-10-15 00:00:00;25662034499508,700
2012-10-16 00:00:00;23536185487715,10
2012-10-17 00:00:00;21687083719510,100
2012-10-18 00:00:00;23977972844810,40
2012-10-19 00:00:00;20618002127703,200
2012-10-20 00:00:00;24130698786497,100
2012-10-21 00:00:00;24588876611557,200
2012-10-22 00:00:00;23977972844810,40
2012-10-23 00:00:00;19854372419269,80
2012-10-24 00:00:00;24741602553243,90
2012-10-25 00:00:00;21839809661196,80
2012-10-26 00:00:00;25199780378304,000
2012-10-27 00:00:00;26727039795170,90
2012-10-28 00:00:00;25352506319990,700
2012-10-29 00:00:00;24130698786497,100
2012-10-30 00:00:00;23489243956524,10
2012-10-31 00:00:00;23653504403772,50
2012-11-01 00:00:00;22503681273033,600
2012-11-02 00:00:00;23489243956524,10
2012-11-03 00:00:00;23982025298269,40
2012-11-04 00:00:00;25788890218002,000
2012-11-05 00:00:00;26281671559747,300
2012-11-06 00:00:00;22175160378536,800
2012-11-07 00:00:00;25788890218002,000
2012-11-08 00:00:00;25296108876256,700
2012-11-09 00:00:00;24967587981759,900
2012-11-10 00:00:00;23653504403772,50
2012-11-11 00:00:00;24146285745517,8
2012-11-12 00:00:00;21682379036791,500
2012-11-13 00:00:00;23444725205796,500
2012-11-14 00:00:00;23947112174492,200
2012-11-15 00:00:00;22774875914202,30
2012-11-16 00:00:00;24282036820289,200
2012-11-17 00:00:00;23444725205796,500
2012-11-18 00:00:00;24449499143187,800
2012-11-19 00:00:00;24449499143187,800
2012-11-20 00:00:00;24616961466086,300
2012-11-21 00:00:00;25454273080579,10
2012-11-22 00:00:00;24114574497390,7
2012-11-23 00:00:00;27296358632463,100
2012-11-24 00:00:00;25286810757680,500
2012-11-25 00:00:00;24449499143187,800
2012-11-26 00:00:00;26839007386435,80
2012-11-27 00:00:00;25300465561735,700
2012-11-28 00:00:00;29403243760936,100
2012-11-29 00:00:00;28377549211136,00
2012-11-30 00:00:00;21368636454168,70
2012-12-01 00:00:00;28548498302769,300
2012-12-02 00:00:00;24445720103568,900
2012-12-03 00:00:00;25129516470102,300
2012-12-04 00:00:00;19146298262935,100
2012-12-05 00:00:00;20855789179268,600
2012-12-06 00:00:00;23420025553768,80
2012-12-07 00:00:00;22052432820702,000
2012-12-08 00:00:00;23590974645402,20
2012-12-09 00:00:00;21539585545802,000
2012-12-10 00:00:00;24445720103568,900
2012-12-11 00:00:00;24124701013799,10
2012-12-12 00:00:00;21779243970790,800
2012-12-13 00:00:00;21946776616720,000
2012-12-14 00:00:00;17758460468491,000
2012-12-15 00:00:00;19433786927782,60
2012-12-16 00:00:00;18596123698136,80
2012-12-17 00:00:00;22449374554507,500
2012-12-18 00:00:00;20941580741145,00
2012-12-19 00:00:00;23789635721940,800
2012-12-20 00:00:00;17758460468491,000
2012-12-21 00:00:00;21109113387074,200
2012-12-22 00:00:00;25632494827161,500
2012-12-23 00:00:00;20438982803357,60
2012-12-24 00:00:00;22114309262649,200
2012-12-25 00:00:00;20774048095215,90
2012-12-26 00:00:00;22810255102925,70
2012-12-27 00:00:00;23106492182184,50
2012-12-28 00:00:00;25032033197366,50
2012-12-29 00:00:00;21329069706631,800
2012-12-30 00:00:00;24587677578478,30
2012-12-31 00:00:00;23402729261443,200
2013-01-01 00:00:00;23995203419960,80
2013-01-02 00:00:00;22662136563296,30
2013-01-03 00:00:00;23995203419960,80
2013-01-04 00:00:00;22662136563296,30
2013-01-05 00:00:00;20884714087743,600
2013-01-06 00:00:00;21477188246261,200
2013-01-07 00:00:00;24883914657737,100
2013-01-08 00:00:00;21484286137400,300
2013-01-09 00:00:00;20999678179413,8
2013-01-10 00:00:00;23745789941337,100
2013-01-11 00:00:00;18899710361472,40
2013-01-12 00:00:00;19707390291449,90
2013-01-13 00:00:00;21484286137400,300
2013-01-14 00:00:00;25361149801292,100
2013-01-15 00:00:00;19545854305454,400
2013-01-16 00:00:00;21161214165409,300
2013-01-17 00:00:00;17930494445499,500
2013-01-18 00:00:00;19545854305454,400
2013-01-19 00:00:00;24876541843305,600
2013-01-20 00:00:00;20999678179413,8
2013-01-21 00:00:00;21322750151404,800
2013-01-22 00:00:00;23261181983350,70
2013-01-23 00:00:00;20353534235431,80
2013-01-24 00:00:00;23022265066868,100
2013-01-25 00:00:00;20218271244621,30
2013-01-26 00:00:00;23022265066868,100
2013-01-27 00:00:00;22284371955750,500
2013-01-28 00:00:00;21694057466856,40
2013-01-29 00:00:00;23317422311315,10
2013-01-30 00:00:00;22579529200197,50
2013-01-31 00:00:00;28482674089138,10
2013-02-01 00:00:00;21694057466856,40
2013-02-02 00:00:00;22579529200197,50
2013-02-03 00:00:00;27449623733573,50
2013-02-04 00:00:00;24202894044656,200
2013-02-05 00:00:00;27191646039606,30
2013-02-06 00:00:00;23772337256182,700
2013-02-07 00:00:00;25074931078439,300
2013-02-08 00:00:00;24586458395093,10
2013-02-09 00:00:00;23283864572836,500
2013-02-10 00:00:00;26214700672913,80
2013-02-11 00:00:00;25889052217349,700
2013-02-12 00:00:00;22632567661708,20
2013-02-13 00:00:00;27842942950734,600
2013-02-14 00:00:00;24586458395093,10
2013-02-15 00:00:00;29145536772991,100
2013-02-16 00:00:00;30773779050811,90
2013-02-17 00:00:00;30610954823029,80
2013-02-18 00:00:00;29220336388265,700
2013-02-19 00:00:00;28857350843069,90
2013-02-20 00:00:00;35028105111399,3
2013-02-21 00:00:00;31942727977234,600
2013-02-22 00:00:00;30853771341647,10
2013-02-23 00:00:00;29764814706059,500
2013-02-24 00:00:00;28312872525276,10
2013-02-25 00:00:00;37024525609976,50
2013-02-26 00:00:00;30127800251255,40
2013-02-27 00:00:00;35028105111399,3
2013-02-28 00:00:00;30490785796451,200
2013-03-01 00:00:00;27586901434884,40
2013-03-02 00:00:00;31483602589182,300
2013-03-03 00:00:00;34957655288678,30
2013-03-04 00:00:00;38865964575611,20
2013-03-05 00:00:00;30180832826871,30
2013-03-06 00:00:00;33654885526367,300
2013-03-07 00:00:00;34740526994959,80
2013-03-08 00:00:00;34740526994959,80
2013-03-09 00:00:00;36694681638426,200
2013-03-10 00:00:00;39734477750485,20
2013-03-11 00:00:00;35609040169833,70
2013-03-12 00:00:00;29312319651997,30
2013-03-13 00:00:00;34089142113804,300
2013-03-14 00:00:00;43135034612145,50
2013-03-15 00:00:00;41448189683178,9
2013-03-16 00:00:00;42171123224164,60
2013-03-17 00:00:00;50364370022002,300
2013-03-18 00:00:00;45785790929093,00
2013-03-19 00:00:00;40966233989188,400
2013-03-20 00:00:00;50846325715992,70
2013-03-21 00:00:00;52533170644959,3
2013-03-22 00:00:00;55183926961906,80
2013-03-23 00:00:00;52292192797964,10
2013-03-24 00:00:00;45544813082097,70
2013-03-25 00:00:00;47930591508637,10
2013-03-26 00:00:00;50260550818084,7
2013-03-27 00:00:00;43603524219662,90
2013-03-28 00:00:00;60911793375559,60
2013-03-29 00:00:00;57916131406269,80
2013-03-30 00:00:00;57583280076348,700
2013-03-31 00:00:00;56251874756664,300
2013-04-01 00:00:00;65904563324376,00
2013-04-02 00:00:00;60246090715717,40
2013-04-03 00:00:00;58248982736190,900
2013-04-04 00:00:00;51259104807848,00
2013-04-05 00:00:00;52590510127532,30
2013-04-06 00:00:00;62172583867286,200
2013-04-07 00:00:00;62554010762177,600
2013-04-08 00:00:00;59121168708155,600
2013-04-09 00:00:00;67131133500873,50
2013-04-10 00:00:00;72852536924243,40
2013-04-11 00:00:00;61028303182612,30
2013-04-12 00:00:00;65986852816199,50
2013-04-13 00:00:00;63698291446851,50
2013-04-14 00:00:00;58358314918373,00
2013-04-15 00:00:00;62554010762177,600
2013-04-16 00:00:00;67512560395764,800
2013-04-17 00:00:00;65223999026416,80
2013-04-18 00:00:00;65578857172338,80
2013-04-19 00:00:00;61117710425921,20
2013-04-20 00:00:00;68701659894831,20
2013-04-21 00:00:00;78516182736949,90
2013-04-22 00:00:00;68255545220189,40
2013-04-23 00:00:00;74947265339815,8
2013-04-24 00:00:00;72270577291965,20
2013-04-25 00:00:00;76731724038382,80
2013-04-26 00:00:00;76285609363741,1
2013-04-27 00:00:00;65578857172338,80
2013-04-28 00:00:00;78962297411591,70
2013-04-29 00:00:00;77623953387666,40
2013-04-30 00:00:00;74633390176076,20
2013-05-01 00:00:00;75635180648238,30
2013-05-02 00:00:00;67119961634860,400
2013-05-03 00:00:00;68622647343103,60
2013-05-04 00:00:00;79642342536886,60
2013-05-05 00:00:00;82647713953372,90
2013-05-06 00:00:00;83148609189454,00
2013-05-07 00:00:00;84150399661616,10
2013-05-08 00:00:00;82647713953372,90
2013-05-09 00:00:00;82146818717291,90
2013-05-10 00:00:00;86153980605940,30
2013-05-11 00:00:00;91162932966750,80
2013-05-12 00:00:00;84150399661616,10
2013-05-13 00:00:00;96765155755616,90
2013-05-14 00:00:00;85642724059569,00
2013-05-15 00:00:00;78413143457137,8
2013-05-16 00:00:00;82305994550754,60
2013-05-17 00:00:00;89535575153185,70
2013-05-18 00:00:00;82862116135557,00
2013-05-19 00:00:00;86754967229173,70
2013-05-20 00:00:00;71739684439509,10
2013-05-21 00:00:00;83974359305161,80
2013-05-22 00:00:00;86754967229173,70
2013-05-23 00:00:00;96765155755616,90
2013-05-24 00:00:00;93984547831604,90
2013-05-25 00:00:00;91760061492395,3
2013-05-26 00:00:00;98476347802911,7
2013-05-27 00:00:00;106330289652223,67
2013-05-28 00:00:00;95455600937791,70
2013-05-29 00:00:00;101497094668031,67
2013-05-30 00:00:00;108142737771295,66
2013-05-31 00:00:00;105726140279199,67
2013-06-01 00:00:00;128683816454111,6
2013-06-02 00:00:00;120225725231775,62
2013-06-03 00:00:00;128683816454111,6
2013-06-04 00:00:00;128683816454111,6
2013-06-05 00:00:00;111163484636415,66
2013-06-06 00:00:00;140412597704738,06
2013-06-07 00:00:00;124897393538468,67
2013-06-08 00:00:00;140412597704738,06
2013-06-09 00:00:00;123345873121841,7
2013-06-10 00:00:00;134982276246543,77
2013-06-11 00:00:00;139636837496424,58
2013-06-12 00:00:00;157479322287634,4
2013-06-13 00:00:00;144291398746305,4
2013-06-14 00:00:00;139636837496424,58
2013-06-15 00:00:00;134206516038230,28
2013-06-16 00:00:00;143515638537991,94
2013-06-17 00:00:00;139397162755033,95
2013-06-18 00:00:00;134590364039343,14
2013-06-19 00:00:00;130744925066790,47
2013-06-20 00:00:00;148049400443277,44
2013-06-21 00:00:00;161508436847211,75
2013-06-22 00:00:00;169199314792317,06
2013-06-23 00:00:00;158624357617797,25
2013-06-24 00:00:00;144203961470724,78
2013-06-25 00:00:00;150933479672691,94
2013-06-26 00:00:00;167276595306040,75
2013-06-27 00:00:00;160547077104073,56
2013-06-28 00:00:00;162469796590349,9
2013-06-29 00:00:00;162469796590349,9
2013-06-30 00:00:00;162269499322755,53
2013-07-01 00:00:00;166511839174330,84
2013-07-02 00:00:00;162269499322755,53
2013-07-03 00:00:00;195147633172464,16
2013-07-04 00:00:00;174996518877481,47
2013-07-05 00:00:00;197268803098251,84
2013-07-06 00:00:00;198329388061145,66
2013-07-07 00:00:00;197268803098251,84
2013-07-08 00:00:00;203632312875614,78
2013-07-09 00:00:00;196208218135358
2013-07-10 00:00:00;206814067764296,25
2013-07-11 00:00:00;226298067180983,4
2013-07-12 00:00:00;200286795091215,22
2013-07-13 00:00:00;204188485904680,44
2013-07-14 00:00:00;223696939972006,6
2013-07-15 00:00:00;213292431136099,28
2013-07-16 00:00:00;213292431136099,28
2013-07-17 00:00:00;239303703225867,5
2013-07-18 00:00:00;209390740322634,1
2013-07-19 00:00:00;222396376367518,2
2013-07-20 00:00:00;241904830434844,34
2013-07-21 00:00:00;258812157293193,66
2013-07-22 00:00:00;214592994740587,72
2013-07-23 00:00:00;219084664328419,03
2013-07-24 00:00:00;247052919349068,28
2013-07-25 00:00:00;226853624056377,16
2013-07-26 00:00:00;254821879077026,38
2013-07-27 00:00:00;281236342152084,03
2013-07-28 00:00:00;261037046859392,88
2013-07-29 00:00:00;276574966315309,16
2013-07-30 00:00:00;306097013281550
2013-07-31 00:00:00;295220469662408,6
2013-08-01 00:00:00;275021174369717,53
2013-08-02 00:00:00;298328053553591,9
2013-08-03 00:00:00;264144630750576,16
2013-08-04 00:00:00;332726003140465,7
2013-08-05 00:00:00;351314048008648,1
2013-08-06 00:00:00;353172852495466,4
2013-08-07 00:00:00;345737634548193,44
2013-08-08 00:00:00;381054919797740,06
2013-08-09 00:00:00;362466874929557,56
2013-08-10 00:00:00;390348942231831,25
2013-08-11 00:00:00;401501769152740,75
2013-08-12 00:00:00;401501769152740,75
2013-08-13 00:00:00;340161221087738,7
2013-08-14 00:00:00;424333669880228,44
2013-08-15 00:00:00;429385261188326,4
2013-08-16 00:00:00;424333669880228,44
2013-08-17 00:00:00;479901174269305,94
2013-08-18 00:00:00;490004356885501,9
2013-08-19 00:00:00;447065830766669,25
2013-08-20 00:00:00;479901174269305,94
2013-08-21 00:00:00;495055948193599,9
2013-08-22 00:00:00;545571861274579,44
2013-08-23 00:00:00;495055948193599,9
2013-08-24 00:00:00;462220604690963,1
2013-08-25 00:00:00;493536435943844,56
2013-08-26 00:00:00;542563234216411,9
2013-08-27 00:00:00;552368593870925,3
2013-08-28 00:00:00;581784672834465,8
2013-08-29 00:00:00;617737658234348,4
2013-08-30 00:00:00;670032909725087
2013-08-31 00:00:00;728865067652167,8
2013-09-01 00:00:00;722328161215825,5
2013-09-02 00:00:00;702717441906798,6
2013-09-03 00:00:00;634079924325204,2
2013-09-04 00:00:00;704398591757548,5
2013-09-05 00:00:00;773542011807369,1
2013-09-06 00:00:00;799470794326051,9
2013-09-07 00:00:00;626612244201500,1
2013-09-08 00:00:00;678469809238865,8
2013-09-09 00:00:00;877257141882100,2
2013-09-10 00:00:00;825399576844734,8
2013-09-11 00:00:00;864292750622758,9
2013-09-12 00:00:00;920471779413238,1
2013-09-13 00:00:00;881578605635214
2013-09-14 00:00:00;942079098178807
2013-09-15 00:00:00;1013381989514710,8
2013-09-16 00:00:00;862214510415831,2
2013-09-17 00:00:00;1002184398470349,2
2013-09-18 00:00:00;923801261159819,1
2013-09-19 00:00:00;1063771149214337,1
2013-09-20 00:00:00;1119759104436144,5
2013-09-21 00:00:00;1058172353692156,5
2013-09-22 00:00:00;1136555491002686,8
2013-09-23 00:00:00;1175747059657951,5
2013-09-24 00:00:00;1186944650702313
2013-09-25 00:00:00;1153351877569228,8
2013-09-26 00:00:00;1198450492836308,5
2013-09-27 00:00:00;1316815973610265
2013-09-28 00:00:00;1309418131061892,8
2013-09-29 00:00:00;1257633233223286,8
2013-09-30 00:00:00;1205848335384681
2013-10-01 00:00:00;1383396556545615,5
2013-10-02 00:00:00;1412987926739104,8
2013-10-03 00:00:00;1472170667126082,8
2013-10-04 00:00:00;1331611658707009,5
2013-10-05 00:00:00;1620127518093528,5
2013-10-06 00:00:00;1368600871448871
2013-10-07 00:00:00;1467838622264297,2
2013-10-08 00:00:00;1524293953889847
2013-10-09 00:00:00;1674841504891313,5
2013-10-10 00:00:00;1806570612017596,5
2013-10-11 00:00:00;1740706058454455
2013-10-12 00:00:00;2013573494644613
2013-10-13 00:00:00;2079438048207754,5
2013-10-14 00:00:00;2352305484397912
2013-10-15 00:00:00;2446397703773828,5
2013-10-16 00:00:00;1975936606894246,2
2013-10-17 00:00:00;2222601764204652
2013-10-18 00:00:00;2555326579205348,5
2013-10-19 00:00:00;2967905349806212
2013-10-20 00:00:00;2648489527405543,5
2013-10-21 00:00:00;2808197438605878
2013-10-22 00:00:00;3260703187006825
2013-10-23 00:00:00;2941287364606157
2013-10-24 00:00:00;2861433409005989,5
2013-10-25 00:00:00;3127613261006546,5
2013-10-26 00:00:00;3536837929983395
2013-10-27 00:00:00;3478538403664987
2013-10-28 00:00:00;3400805701907110,5
2013-10-29 00:00:00;3109308070315072,5
2013-10-30 00:00:00;3789469210696494,5
2013-10-31 00:00:00;4100400017728002
2013-11-01 00:00:00;4042100491409594,5
2013-11-02 00:00:00;3925501438772779
2013-11-03 00:00:00;3731169684378087
2013-11-04 00:00:00;3789469210696494,5
2013-11-05 00:00:00;3381372526467641
2013-11-06 00:00:00;4139948171287136,5
2013-11-07 00:00:00;3657377525554279,5
2013-11-08 00:00:00;3403392975168566
2013-11-09 00:00:00;3758971345708565,5
2013-11-10 00:00:00;4343135811595707,5
2013-11-11 00:00:00;4749511092212849
2013-11-12 00:00:00;5105089462752848
2013-11-13 00:00:00;4266940446479992,5
2013-11-14 00:00:00;4647917272058564
2013-11-15 00:00:00;4216143536402850,5
2013-11-16 00:00:00;4927300277482849
2013-11-17 00:00:00;4724112637174278
2013-11-18 00:00:00;4726417542884189
2013-11-19 00:00:00;4877905284643298
2013-11-20 00:00:00;4968797929698762
2013-11-21 00:00:00;4544632252773259
2013-11-22 00:00:00;5211178316513337
2013-11-23 00:00:00;5150583219809693
2013-11-24 00:00:00;5089988123106049
2013-11-25 00:00:00;5241475864865158
2013-11-26 00:00:00;4817310187939654
2013-11-27 00:00:00;5241475864865158
2013-11-28 00:00:00;5483856251679732
2013-11-29 00:00:00;5241475864865158
2013-11-30 00:00:00;6189120342010947
2013-12-01 00:00:00;6857264015296220
2013-12-02 00:00:00;5591307581703072
2013-12-03 00:00:00;7033091297739713
2013-12-04 00:00:00;6013293059567455
2013-12-05 00:00:00;5978127603078756
2013-12-06 00:00:00;7314414949649302
2013-12-07 00:00:00;6857264015296220
2013-12-08 00:00:00;6857264015296220
2013-12-09 00:00:00;6189120342010947
2013-12-10 00:00:00;6751767645830125
2013-12-11 00:00:00;7450470437858231
2013-12-12 00:00:00;7360161705278132
2013-12-13 00:00:00;7856859734468680
2013-12-14 00:00:00;8940564525429877
2013-12-15 00:00:00;7992322833338829
2013-12-16 00:00:00;9076027624300026
2013-12-17 00:00:00;9166336356880128
2013-12-18 00:00:00;8985718891719927
2013-12-19 00:00:00;10204886781551274
2013-12-20 00:00:00;8037477199628880
2013-12-21 00:00:00;9451345682153590
2013-12-22 00:00:00;9920977765738860
2013-12-23 00:00:00;10038385786635178
2013-12-24 00:00:00;9920977765738860
2013-12-25 00:00:00;9510049692601746
2013-12-26 00:00:00;10566721880668608
2013-12-27 00:00:00;10801537922461244
2013-12-28 00:00:00;8805601567223840
2013-12-29 00:00:00;9862273755290700
2013-12-30 00:00:00;10155793807531494
2013-12-31 00:00:00;10801537922461244
2014-01-01 00:00:00;12034322141872582
2014-01-02 00:00:00;9448754411500354
2014-01-03 00:00:00;11352607912325054
2014-01-04 00:00:00;9942346059862312
2014-01-05 00:00:00;13609026876265436
2014-01-06 00:00:00;13115435227903478
2014-01-07 00:00:00;12480817394295244
2014-01-08 00:00:00;13609026876265436
2014-01-09 00:00:00;14596210172989354
2014-01-10 00:00:00;13185948320526612
